ip,time,day,traffic,type,id
110.17.128.214,10/Nov/2016:00:01:51 +0800,10,54,video,4443
125.119.38.58,10/Nov/2016:00:01:51 +0800,10,66,video,12552
45.78.18.110,10/Nov/2016:00:01:51 +0800,10,54,video,4451
202.119.41.28,10/Nov/2016:00:01:51 +0800,10,9013,video,2801
182.100.43.246,10/Nov/2016:00:01:51 +0800,10,67,video,8322
39.184.237.240,10/Nov/2016:00:01:51 +0800,10,66,video,10686
183.240.27.98,10/Nov/2016:00:01:51 +0800,10,2865,video,2779
115.35.190.57,10/Nov/2016:00:01:51 +0800,10,54,video,11825
125.119.38.58,10/Nov/2016:00:01:51 +0800,10,6152,video,12552
101.38.157.182,10/Nov/2016:00:01:51 +0800,10,67,video,2163
116.77.239.141,10/Nov/2016:00:01:51 +0800,10,4882,video,6541
115.174.68.92,10/Nov/2016:00:01:51 +0800,10,67,video,9804
125.119.38.58,10/Nov/2016:00:01:51 +0800,10,329,video,12552
125.81.90.200,10/Nov/2016:00:01:51 +0800,10,54,video,8143
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,72,video,10686
183.240.27.98,10/Nov/2016:00:01:52 +0800,10,7753,video,2779
116.213.171.153,10/Nov/2016:00:01:52 +0800,10,54,video,1748
140.205.253.135,10/Nov/2016:00:01:52 +0800,10,524288,video,11724
58.48.139.85,10/Nov/2016:00:01:52 +0800,10,54,video,9088
183.45.18.241,10/Nov/2016:00:01:52 +0800,10,54,video,7726
112.16.92.55,10/Nov/2016:00:01:52 +0800,10,54,video,3661
125.119.38.58,10/Nov/2016:00:01:52 +0800,10,2195,video,12552
116.77.239.141,10/Nov/2016:00:01:52 +0800,10,72,video,6541
222.35.76.74,10/Nov/2016:00:01:52 +0800,10,54,video,2938
59.33.240.171,10/Nov/2016:00:01:52 +0800,10,54,video,10290
140.205.253.135,10/Nov/2016:00:01:52 +0800,10,524288,video,11724
125.122.26.81,10/Nov/2016:00:01:52 +0800,10,141,video,3225
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,2411,video,10686
116.77.239.141,10/Nov/2016:00:01:52 +0800,10,54,video,6541
45.115.145.36,10/Nov/2016:00:01:52 +0800,10,54,video,3474
59.111.99.119,10/Nov/2016:00:01:52 +0800,10,54,video,1625
120.52.94.109,10/Nov/2016:00:01:52 +0800,10,54,video,4588
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,312,video,10686
122.224.33.106,10/Nov/2016:00:01:52 +0800,10,54,video,1090
183.60.162.112,10/Nov/2016:00:01:52 +0800,10,6127,video,12353
183.60.162.107,10/Nov/2016:00:01:52 +0800,10,54,video,7767
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,361,video,10686
42.234.105.133,10/Nov/2016:00:01:52 +0800,10,54,video,2860
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,2353,video,10686
60.22.87.125,10/Nov/2016:00:01:52 +0800,10,54,video,1336
101.200.101.21,10/Nov/2016:00:01:53 +0800,10,524288,video,10506
58.248.197.207,10/Nov/2016:00:01:53 +0800,10,67,video,7063
171.217.174.22,10/Nov/2016:00:01:53 +0800,10,54,video,4215
60.191.78.148,10/Nov/2016:00:01:53 +0800,10,54,video,3590
116.77.239.141,10/Nov/2016:00:01:53 +0800,10,7663,video,6541
119.57.253.66,10/Nov/2016:00:01:53 +0800,10,54,video,2752
39.184.237.240,10/Nov/2016:00:01:53 +0800,10,6685,video,10686
180.160.68.63,10/Nov/2016:00:01:53 +0800,10,141,video,2634
222.178.202.115,10/Nov/2016:00:01:53 +0800,10,54,video,3305
140.207.223.189,10/Nov/2016:00:01:53 +0800,10,67,video,13192
117.181.194.121,10/Nov/2016:00:01:53 +0800,10,54,video,2314
210.30.109.61,10/Nov/2016:00:01:53 +0800,10,67,video,5911
39.184.237.240,10/Nov/2016:00:01:53 +0800,10,3758,video,10686
14.145.74.175,10/Nov/2016:00:01:53 +0800,10,54,video,678
